txId,timestep,community,pcid,label
307072248.0,22,423,296,0
372681214.0,22,0,419,0
368765037.0,22,2,420,0
309237096.0,22,2,420,0
315339813.0,22,424,414,0
372739852.0,22,7,423,0
277460600.0,22,122,513,0
311434213.0,22,1,21,0
373075871.0,22,425,312,1
311554332.0,22,0,419,0
314169599.0,22,426,151,0
372871466.0,22,427,729,0
336141997.0,22,428,273,0
372696356.0,22,0,419,0
298244232.0,22,429,730,0
372827393.0,22,0,419,0
372960185.0,22,225,588,1
312451640.0,22,430,731,1
372526237.0,22,133,521,0
310816138.0,22,0,419,0
372680797.0,22,431,732,0
326967895.0,22,54,458,0
372532518.0,22,165,543,0
372812208.0,22,40,332,1
372745370.0,22,243,601,0
373155102.0,22,243,601,0
314523210.0,22,432,733,0
372964261.0,22,0,419,0
372957766.0,22,246,603,0
315957688.0,22,0,419,0
372964954.0,22,433,399,0
372739453.0,22,0,419,0
372672187.0,22,18,161,0
372884199.0,22,10,330,0
372739830.0,22,7,423,0
372681548.0,22,23,435,0
352355713.0,22,434,734,0
310425436.0,22,411,238,1
372829706.0,22,316,55,0
209989872.0,22,5,421,0
298345659.0,22,5,421,0
372957106.0,22,2,420,0
312230041.0,22,435,735,0
311036237.0,22,0,419,0
372739460.0,22,186,560,0
321139463.0,22,0,419,0
372884386.0,22,316,55,0
372960183.0,22,316,55,1
372957132.0,22,2,420,0
312896067.0,22,436,412,0
298627595.0,22,437,322,0
298378318.0,22,438,736,0
194124116.0,22,438,736,0
372959853.0,22,439,737,1
312447934.0,22,121,212,0
372532472.0,22,440,738,0
372534330.0,22,18,161,0
372812183.0,22,18,161,0
368775145.0,22,441,739,0
313763222.0,22,2,420,0
313772428.0,22,1,21,0
372532463.0,22,442,740,0
372525997.0,22,93,492,0
372971130.0,22,443,387,0
372726143.0,22,444,741,1
192801521.0,22,25,92,0
310552196.0,22,23,435,0
298313926.0,22,3,25,0
372969615.0,22,445,742,0
321227387.0,22,10,330,0
373108477.0,22,446,743,0
368216011.0,22,2,420,0
372680791.0,22,4,23,0
285601975.0,22,42,449,0
306713256.0,22,42,449,0
317001228.0,22,0,419,0
312450269.0,22,447,744,0
372957774.0,22,31,441,0
315272973.0,22,5,421,0
312291204.0,22,146,531,0
372815951.0,22,10,330,0
368733256.0,22,1,21,0
368749102.0,22,448,745,1
310559021.0,22,0,419,0
267357225.0,22,40,332,0
372960934.0,22,449,316,1
312794696.0,22,0,419,0
372696486.0,22,0,419,0
368747356.0,22,42,449,0
368806370.0,22,42,449,0
373153509.0,22,450,746,0
372732456.0,22,1,21,0
372878235.0,22,451,747,0
353402588.0,22,452,748,1
321774736.0,22,15,429,0
290971690.0,22,453,749,0
368738456.0,22,199,570,0
295844466.0,22,0,419,0
372812261.0,22,2,420,1
360631772.0,22,0,419,0
368783642.0,22,0,419,0
298001992.0,22,454,750,0
372727664.0,22,2,420,0
316100077.0,22,7,423,0
301051635.0,22,0,419,0
307045171.0,22,455,257,0
256696545.0,22,456,751,0
307066283.0,22,3,25,0
310381594.0,22,3,25,0
373111361.0,22,3,25,0
273396426.0,22,457,15,0
273395899.0,22,458,272,0
298137128.0,22,459,178,0
196003058.0,22,460,103,1
372878225.0,22,461,752,0
310796576.0,22,0,419,0
311016770.0,22,0,419,0
368738265.0,22,0,419,0
321667467.0,22,462,753,0
372955899.0,22,0,419,0
311158322.0,22,0,419,0
312468594.0,22,194,567,0
310294593.0,22,2,420,0
373160349.0,22,281,632,0
322987433.0,22,0,419,0
362555229.0,22,0,419,0
372725002.0,22,25,92,0
372980229.0,22,8,424,0
372532642.0,22,84,353,0
117204001.0,22,31,441,0
123147806.0,22,463,318,0
310272868.0,22,42,449,0
340291426.0,22,42,449,0
312468678.0,22,63,466,0
353226338.0,22,5,421,0
372964481.0,22,464,754,0
312451238.0,22,121,212,0
372980260.0,22,0,419,0
312818346.0,22,230,592,0
320010241.0,22,0,419,0
297997742.0,22,465,755,0
361984430.0,22,5,421,0
368733472.0,22,108,503,0
297810058.0,22,466,756,0
306107653.0,22,66,469,0
368738628.0,22,0,419,0
328197794.0,22,467,191,0
372726753.0,22,467,191,1
314388111.0,22,10,330,0
372733569.0,22,42,449,0
273326334.0,22,220,584,0
368775920.0,22,468,309,0
372960056.0,22,469,757,1
312449471.0,22,7,423,0
309437999.0,22,154,537,0
310559217.0,22,0,419,0
372962962.0,22,0,419,0
372816786.0,22,470,758,0
312470015.0,22,471,759,0
372696444.0,22,0,419,0
372535843.0,22,1,21,0
372867154.0,22,2,420,0
313647326.0,22,2,420,1
331860517.0,22,217,39,0
373153160.0,22,472,283,0
372960211.0,22,473,319,1
267162761.0,22,474,760,0
372812522.0,22,2,420,1
373075894.0,22,174,550,1
318345199.0,22,0,419,0
372687760.0,22,4,23,0
312468596.0,22,194,567,0
372726662.0,22,460,103,1
372960206.0,22,460,103,1
372726691.0,22,475,761,1
368752511.0,22,476,85,1
130896922.0,22,477,762,0
310085493.0,22,478,763,0
296284647.0,22,0,419,0
372680796.0,22,479,764,0
372748932.0,22,480,262,0
312471632.0,22,180,357,0
372964795.0,22,481,765,0
315292291.0,22,482,766,0
372680777.0,22,483,767,0
372884343.0,22,484,768,0
372680758.0,22,485,769,0
252402833.0,22,486,770,0
305585551.0,22,2,420,0
372812286.0,22,487,130,1
372696463.0,22,0,419,0
344111080.0,22,0,419,0
372741634.0,22,488,771,0
372722645.0,22,8,424,0
310847929.0,22,222,586,0
321139468.0,22,0,419,0
312469630.0,22,10,330,0
314869442.0,22,35,445,0
372956181.0,22,0,419,0
368775558.0,22,489,772,0
324226893.0,22,490,303,0
316099403.0,22,0,419,0
306715219.0,22,491,773,0
357350263.0,22,2,420,0
372954868.0,22,136,524,0
372733545.0,22,492,774,0
311277940.0,22,493,396,0
310559042.0,22,14,428,0
373160502.0,22,494,380,0
368778267.0,22,0,419,0
312626532.0,22,0,419,0
372745610.0,22,205,574,0
372739403.0,22,495,775,0
172227869.0,22,8,424,0
345158682.0,22,2,420,1
369898914.0,22,496,776,0
310425443.0,22,497,777,1
372721587.0,22,498,778,0
310795310.0,22,222,586,0
372878263.0,22,499,779,0
368735644.0,22,2,420,0
373151916.0,22,410,254,0
372822844.0,22,500,780,0
368749493.0,22,501,781,0
313282393.0,22,0,419,0
372680837.0,22,502,378,0
311594335.0,22,2,420,0
317001231.0,22,82,482,0
323477081.0,22,7,423,0
372739848.0,22,0,419,0
341451272.0,22,2,420,0
372816028.0,22,10,330,0
373075966.0,22,503,782,0
372814594.0,22,504,783,0
310466333.0,22,0,419,0
123347111.0,22,34,444,0
163963468.0,22,0,419,0
372534970.0,22,505,784,0
297492739.0,22,10,330,0
13662421.0,22,506,785,0
372683531.0,22,4,23,0
372815674.0,22,1,21,0
321924038.0,22,507,786,0
372739789.0,22,0,419,0
368735076.0,22,2,420,0
372867163.0,22,508,232,1
372960219.0,22,508,232,1
316593557.0,22,509,787,0
256466873.0,22,118,121,0
312448271.0,22,37,82,0
372731207.0,22,510,788,0
372680089.0,22,511,789,0
311771546.0,22,512,790,0
307460500.0,22,513,791,0
368749653.0,22,514,792,1
330181247.0,22,515,793,0
372957134.0,22,2,420,0
70858325.0,22,516,326,0
368780107.0,22,444,741,0
317001028.0,22,0,419,0
368783643.0,22,517,392,0
373108570.0,22,518,794,0
315025325.0,22,519,795,0
346872784.0,22,82,482,0
368766344.0,22,18,161,0
368735656.0,22,2,420,0
230013867.0,22,520,395,0
312452115.0,22,40,332,0
368754680.0,22,5,421,0
314801517.0,22,108,503,0
316452477.0,22,0,419,0
372962653.0,22,238,374,0
317994324.0,22,521,796,0
312666534.0,22,0,419,0
323558520.0,22,4,23,0
262485049.0,22,40,332,0
246578292.0,22,522,797,0
372696364.0,22,0,419,0
153079665.0,22,523,261,0
372748916.0,22,18,161,0
123347007.0,22,222,586,0
312003012.0,22,97,495,0
166226755.0,22,524,93,1
314250283.0,22,525,413,0
368774341.0,22,526,798,0
310466185.0,22,82,482,0
16154842.0,22,527,398,0
372960057.0,22,528,290,1
372959851.0,22,2,420,1
373155522.0,22,529,799,0
372960177.0,22,530,800,1
310224606.0,22,5,421,0
373150910.0,22,2,420,0
322986632.0,22,108,503,0
373109562.0,22,243,601,0
372696442.0,22,0,419,0
372696384.0,22,0,419,0
310989343.0,22,10,330,0
195116886.0,22,531,383,0
372872579.0,22,10,330,0
95003405.0,22,532,333,0
347223886.0,22,533,801,0
312446720.0,22,10,330,0
345901141.0,22,534,382,0
306162006.0,22,535,802,0
313162315.0,22,24,803,0
312450808.0,22,37,82,0
249825840.0,22,20,804,0
307019891.0,22,0,419,0
331564279.0,23,0,805,0
336432766.0,23,0,805,0
331505271.0,23,1,806,0
331539722.0,23,2,330,0
331543441.0,23,30,807,0
337069012.0,23,30,807,0
223047550.0,23,0,805,0
331537588.0,23,0,805,0
331504176.0,23,5,23,0
331563946.0,23,5,23,0
3180883.0,23,6,808,0
336732710.0,23,6,808,0
5678249.0,23,7,420,0
337568564.0,23,7,420,0
331615292.0,23,8,534,0
331512068.0,23,22,809,0
331536067.0,23,22,809,0
336425115.0,23,10,449,0
331525497.0,23,30,807,0
331547970.0,23,30,807,0
331512018.0,23,11,524,0
331556231.0,23,11,524,0
332771446.0,23,12,161,1
331526465.0,23,35,531,0
331556235.0,23,35,531,0
331500808.0,23,14,810,0
312224550.0,23,14,810,0
336462364.0,23,16,671,0
331492663.0,23,17,811,0
331492671.0,23,17,811,0
337099368.0,23,18,812,0
331520466.0,23,19,356,0
331504866.0,23,20,574,0
331512368.0,23,18,812,0
336522349.0,23,18,812,0
337525748.0,23,30,807,0
9408865.0,23,2,330,0
331501986.0,23,2,330,0
336710594.0,23,49,813,0
331500885.0,23,22,809,0
331536034.0,23,22,809,0
331492081.0,23,1,806,0
363421405.0,23,7,420,0
331492095.0,23,23,814,0
335206430.0,23,24,82,0
363341720.0,23,6,808,0
331539779.0,23,25,815,0
331556648.0,23,18,812,0
336432730.0,23,49,813,0
336728994.0,23,49,813,0
331536710.0,23,26,816,0
363348354.0,23,27,55,0
331552383.0,23,28,817,0
141378824.0,23,2,330,0
5689045.0,23,29,818,0
176350914.0,23,29,818,0
331555676.0,23,35,531,0
336477637.0,23,2,330,0
333385181.0,23,29,818,0
331535996.0,23,76,819,0
336465901.0,23,76,819,0
228519636.0,23,32,602,0
331538920.0,23,33,820,0
331501255.0,23,69,821,0
331518860.0,23,69,821,0
331500746.0,23,35,531,0
336716041.0,23,0,805,0
331497320.0,23,29,818,0
331565766.0,23,29,818,0
264449559.0,23,36,822,0
331556702.0,23,37,823,0
136428640.0,23,6,808,0
331564274.0,23,29,818,0
363345054.0,23,25,815,0
314131343.0,23,25,815,0
331492074.0,23,17,811,0
336001904.0,23,10,449,0
338650295.0,23,29,818,0
331555663.0,23,22,809,0
331566920.0,23,39,766,0
331505640.0,23,40,824,0
331531745.0,23,40,824,0
331492659.0,23,41,25,0
331624147.0,23,2,330,0
331555919.0,23,25,815,0
331517802.0,23,76,819,0
331536801.0,23,42,825,0
363435029.0,23,42,825,0
363322275.0,23,53,826,0
257686395.0,23,53,826,0
331497333.0,23,0,805,0
331525495.0,23,2,330,0
331647907.0,23,2,330,0
337395805.0,23,7,420,0
87512260.0,23,14,810,0
331526425.0,23,14,810,0
331545954.0,23,14,810,0
331529674.0,23,45,321,0
331566089.0,23,17,811,0
331557627.0,23,42,825,0
363349450.0,23,0,805,0
331505155.0,23,42,825,0
331530776.0,23,42,825,0
246329443.0,23,46,827,0
331492112.0,23,47,828,0
331526707.0,23,2,330,0
331554523.0,23,1,806,0
331529032.0,23,48,829,0
331552028.0,23,48,829,0
331625013.0,23,49,813,0
331529717.0,23,40,824,0
331539633.0,23,30,807,0
363322268.0,23,50,491,0
336721775.0,23,50,491,0
331496602.0,23,52,380,0
301526978.0,23,53,826,0
331545938.0,23,53,826,0
332178859.0,23,49,813,0
338642460.0,23,6,808,0
331502560.0,23,82,212,0
331541730.0,23,82,212,0
331566091.0,23,17,811,1
331512257.0,23,55,731,0
277707935.0,23,1,806,0
331566599.0,23,56,477,0
331500898.0,23,69,821,0
331567204.0,23,82,212,0
331629351.0,23,42,825,0
331609765.0,23,57,790,0
255218170.0,23,1,806,0
331513085.0,23,58,830,0
331536770.0,23,58,830,0
331575757.0,23,23,814,0
331496387.0,23,50,491,0
331498938.0,23,50,491,0
316173615.0,23,7,420,0
336483250.0,23,27,55,0
297152756.0,23,35,531,0
315070177.0,23,35,531,0
331500574.0,23,83,831,0
331536028.0,23,83,831,0
335477077.0,23,30,807,0
124719736.0,23,30,807,0
294542673.0,23,2,330,0
331615598.0,23,2,330,0
336428206.0,23,6,808,0
331556319.0,23,69,821,0
336428590.0,23,69,821,0
331551417.0,23,61,462,0
331536046.0,23,22,809,0
331541067.0,23,22,809,0
331575714.0,23,6,808,0
298661032.0,23,7,420,0
331500773.0,23,62,582,0
331541758.0,23,48,829,0
331556965.0,23,48,829,0
301051621.0,23,83,831,0
336721798.0,23,83,831,0
331542420.0,23,64,832,0
363460544.0,23,65,833,0
67942313.0,23,82,212,0
331551742.0,23,48,829,0
225830651.0,23,48,829,0
336428588.0,23,66,592,0
116645868.0,23,66,592,0
123347640.0,23,76,819,0
379048960.0,23,76,819,0
336431422.0,23,6,808,0
331500799.0,23,14,810,0
331505421.0,23,18,812,0
331519869.0,23,67,39,0
336462376.0,23,2,330,0
331507398.0,23,42,825,0
336457210.0,23,10,449,0
331496842.0,23,58,830,0
304640591.0,23,58,830,0
331528614.0,23,14,810,0
331545956.0,23,14,810,0
331492666.0,23,18,812,0
331536061.0,23,69,821,0
331500925.0,23,25,815,0
337128954.0,23,25,815,0
331505903.0,23,68,834,1
30620621.0,23,2,330,0
363343007.0,23,25,815,0
331537530.0,23,12,161,0
363414652.0,23,12,161,0
331624882.0,23,25,815,0
331500805.0,23,69,821,0
331536037.0,23,69,821,0
331566601.0,23,70,214,0
331580443.0,23,58,830,0
331507299.0,23,42,825,0
331536790.0,23,42,825,0
331576428.0,23,71,835,0
331530793.0,23,1,806,0
336448024.0,23,35,531,0
119058853.0,23,35,531,0
331605705.0,23,72,625,0
331492665.0,23,102,836,0
331505205.0,23,102,836,0
331556175.0,23,74,632,0
336478673.0,23,74,632,0
218201606.0,23,75,797,0
331518224.0,23,76,819,0
331526315.0,23,76,819,0
301032987.0,23,69,821,0
312227002.0,23,69,821,0
331562141.0,23,83,831,0
331554533.0,23,1,806,0
331537505.0,23,0,805,0
170354340.0,23,40,824,0
331566664.0,23,40,824,0
331575725.0,23,53,826,0
331575732.0,23,53,826,0
331552406.0,23,77,753,0
337089679.0,23,41,25,0
331527926.0,23,48,829,0
331504171.0,23,64,832,0
331519859.0,23,64,832,0
331564000.0,23,49,813,0
338631769.0,23,78,304,0
331512074.0,23,53,826,0
331556215.0,23,53,826,0
229453047.0,23,79,837,1
336427720.0,23,79,837,1
331573663.0,23,80,838,1
331630193.0,23,81,839,0
331541561.0,23,2,330,0
300642149.0,23,2,330,0
34603905.0,23,42,825,0
331540016.0,23,42,825,0
322507010.0,23,6,808,0
18100216.0,23,102,836,0
336712671.0,23,82,212,0
336710597.0,23,29,818,0
331500899.0,23,83,831,0
331556343.0,23,83,831,0
331505420.0,23,49,813,0
331530347.0,23,5,23,0
336431004.0,23,6,808,0
331521545.0,23,14,810,0
331536056.0,23,14,810,0
331561836.0,23,84,159,0
331521860.0,23,25,815,0
331556335.0,23,25,815,0
331554896.0,23,2,330,0
221545336.0,23,7,420,0
331537518.0,23,1,806,0
331577888.0,23,58,830,0
331566237.0,23,49,813,0
331566242.0,23,49,813,0
331505645.0,23,40,824,0
331555629.0,23,14,810,0
336428579.0,23,14,810,0
337283225.0,23,85,636,0
331527892.0,23,86,588,0
331588559.0,23,86,588,0
312227478.0,23,76,819,0
336797581.0,23,76,819,0
331529347.0,23,12,161,0
249259563.0,23,12,161,0
331566608.0,23,27,55,0
337402944.0,23,27,55,0
331641648.0,23,53,826,0
331556154.0,23,25,815,0
331556000.0,23,53,826,0
363341912.0,23,53,826,0
343063325.0,23,49,813,0
363383916.0,23,87,840,0
336435640.0,23,0,805,0
336732725.0,23,29,818,0
331551410.0,23,67,39,0
379049039.0,23,50,491,0
331541769.0,23,88,689,0
48099604.0,23,6,808,0
346227328.0,23,6,808,0
331536673.0,23,2,330,0
363364309.0,23,0,805,0
331500050.0,23,89,639,0
338675536.0,23,89,639,0
331525470.0,23,30,807,0
273115056.0,23,30,807,0
331563953.0,23,49,813,0
331575819.0,23,49,813,0
336448179.0,23,14,810,0
331556219.0,23,90,841,0
331541541.0,23,91,842,0
331566600.0,23,91,842,0
331536054.0,23,50,491,0
331556962.0,23,50,491,0
372867627.0,23,6,808,0
331494194.0,23,5,23,0
124719547.0,23,5,23,0
370907441.0,23,92,234,0
363391369.0,23,93,799,0
331513079.0,23,58,830,0
331546978.0,23,58,830,0
331531703.0,23,2,330,0
226953323.0,23,94,843,0
337172720.0,23,29,818,0
346379998.0,23,7,420,0
345304329.0,23,42,825,0
336465441.0,23,35,531,0
336432170.0,23,47,828,0
336434001.0,23,47,828,0
331923685.0,23,7,420,0
331536063.0,23,50,491,0
331556163.0,23,53,826,0
331575878.0,23,53,826,0
331556010.0,23,53,826,0
250561873.0,23,29,818,0
331500556.0,23,83,831,0
331556152.0,23,83,831,0
140353489.0,23,6,808,0
331554137.0,23,18,812,0
336428592.0,23,6,808,0
123344679.0,23,42,825,0
331529195.0,23,69,821,0
258833798.0,23,69,821,0
331500205.0,23,2,330,0
331513071.0,23,30,807,0
336427607.0,23,79,837,1
331542417.0,23,42,825,0
331575643.0,23,53,826,0
331575647.0,23,53,826,0
331512753.0,23,58,830,0
379050475.0,23,58,830,0
122085440.0,23,58,830,0
331513087.0,23,58,830,0
331546983.0,23,58,830,0
331500903.0,23,76,819,0
331519510.0,23,82,212,0
331555413.0,23,82,212,0
331555678.0,23,22,809,0
336721778.0,23,22,809,0
331540807.0,23,2,330,0
331646798.0,23,2,330,0
333792508.0,23,95,727,1
363384022.0,23,40,824,0
336472341.0,23,82,212,0
331537545.0,23,0,805,0
331565143.0,23,96,844,0
336422925.0,23,97,845,0
331566923.0,23,58,830,0
243803596.0,23,58,830,0
331553509.0,23,2,330,1
331491784.0,23,69,821,0
331556249.0,23,49,813,0
332943586.0,23,47,828,0
331536000.0,23,82,212,0
338642225.0,23,29,818,0
331496930.0,23,68,834,0
331492669.0,23,17,811,0
336428594.0,23,22,809,0
363344625.0,23,7,420,0
122437896.0,23,48,829,0
331560310.0,23,12,161,0
312227465.0,23,69,821,0
331519853.0,23,102,836,0
331530839.0,23,102,836,0
331529688.0,23,98,763,0
336750568.0,23,99,92,0
331555677.0,23,22,809,0
336457471.0,23,1,806,0
331500921.0,23,53,826,0
331536042.0,23,53,826,0
331557051.0,23,100,846,0
331565726.0,23,102,836,0
331565734.0,23,102,836,0
337197065.0,23,7,420,0
124695662.0,23,25,815,0
336447929.0,23,25,815,0
264370337.0,23,101,847,0
331565744.0,23,102,836,0
331566288.0,23,102,836,0
363344503.0,23,6,808,0
331539678.0,23,2,330,0
331521965.0,23,103,703,0
337274149.0,23,104,848,0
331554483.0,23,105,749,0
331558846.0,23,106,517,0
331536006.0,23,74,632,0
331529185.0,23,50,491,0
117751895.0,23,83,831,0
336465450.0,23,83,831,0
337128947.0,23,53,826,0
331938007.0,23,6,808,0
334485803.0,23,29,818,0
331500796.0,23,83,831,0
331556159.0,23,107,767,0
241979617.0,23,29,818,0
363336354.0,23,82,212,0
34354935.0,23,10,449,0
335658139.0,23,10,449,0
331551426.0,23,66,592,0
336436019.0,23,12,161,0
331567184.0,23,82,212,0
331528610.0,23,83,831,0
230050883.0,23,7,420,0
336729745.0,23,1,806,0
331556022.0,23,48,829,0
336797398.0,23,48,829,0
339662623.0,23,109,849,1
331575736.0,23,53,826,0
357538777.0,23,29,818,0
336919456.0,23,110,726,0
336465238.0,23,83,831,0
336465236.0,23,83,831,0
333094962.0,23,1,806,0
336448175.0,23,25,815,0
331565717.0,23,0,805,0
332685005.0,23,0,805,0
331555238.0,23,111,736,0
331536779.0,23,12,161,0
257670889.0,23,83,831,0
331556207.0,23,112,317,0
331551407.0,23,113,490,0
363436648.0,23,113,490,0
331564277.0,23,29,818,0
331566225.0,23,49,813,0
336715518.0,23,6,808,0
331993536.0,23,29,818,0
331512034.0,23,61,462,0
363376263.0,23,58,830,0
331504161.0,23,2,330,0
363321565.0,23,62,582,0
336478455.0,23,62,582,0
331561592.0,23,29,818,0
331556378.0,23,53,826,0
337256711.0,23,53,826,0
331500197.0,23,2,330,0
54162485.0,23,58,830,0
336447907.0,23,58,830,0
331500870.0,23,14,810,0
331779127.0,23,7,420,0
331565164.0,23,17,811,0
333688228.0,23,6,808,0
331556316.0,23,83,831,0
331537524.0,23,6,808,0
363434992.0,23,6,808,0
331552298.0,23,114,585,0
363342211.0,23,90,841,0
336434288.0,23,10,449,0
336480687.0,23,10,449,0
332943585.0,23,47,828,0
322215110.0,23,115,850,0
336424427.0,23,116,656,0
284844435.0,23,117,851,0
181253368.0,23,1,806,0
331505834.0,23,118,121,0
331531734.0,23,118,121,0
117146401.0,23,69,821,0
331556358.0,23,25,815,0
257680439.0,23,25,815,0
331530311.0,23,49,813,0
339605716.0,23,7,420,0
336437275.0,23,12,161,0
364502120.0,23,119,290,1
313135719.0,23,6,808,0
331495006.0,23,5,23,0
331624995.0,23,6,808,0
331496401.0,23,102,836,0
331532625.0,23,102,836,0
336432744.0,23,41,25,0
304713417.0,23,120,137,0
334369644.0,23,120,137,0
331553508.0,23,2,330,1
336428580.0,23,121,791,0
286387802.0,23,122,601,0
331526435.0,23,122,601,0
331537514.0,23,58,830,0
331567157.0,23,82,212,0
119044931.0,23,58,830,0
346310275.0,23,58,830,0
331967125.0,23,12,161,0
331996869.0,23,12,161,0
331559301.0,23,123,685,0
331513342.0,23,124,852,0
331513072.0,23,12,161,0
124720068.0,23,12,161,0
331546368.0,23,125,654,0
331529190.0,23,50,491,0
331536009.0,23,69,821,0
331556210.0,23,83,831,0
258876243.0,23,62,582,0
331518854.0,23,48,829,0
331641310.0,23,48,829,0
337412683.0,23,50,491,0
331504166.0,23,126,853,0
331566053.0,23,126,853,0
331512594.0,23,127,696,0
337213825.0,23,91,842,0
327985691.0,23,0,805,0
331530565.0,23,0,805,0
323768057.0,23,128,762,0
307922273.0,23,10,449,0
331516648.0,23,18,812,0
331545931.0,23,50,491,0
71011001.0,23,129,745,1
363437383.0,23,40,824,0
336728984.0,23,2,330,0
331556166.0,23,14,810,0
331556976.0,23,130,854,0
331565834.0,23,10,449,0
331565839.0,23,10,449,0
363322267.0,23,50,491,0
331564315.0,23,23,814,0
336423815.0,23,47,828,0
331505433.0,23,131,855,0
331563976.0,23,131,855,0
256690858.0,23,42,825,0
331580351.0,23,58,830,0
337128939.0,23,35,531,0
331575516.0,23,53,826,0
331575521.0,23,53,826,0
331492042.0,23,1,806,0
331519662.0,23,1,806,0
331513076.0,23,5,23,0
331537596.0,23,5,23,0
331607579.0,23,76,819,0
331502033.0,23,82,212,0
336007408.0,23,99,92,0
363410935.0,23,99,92,0
337174327.0,23,14,810,0
116739434.0,23,58,830,0
125411721.0,23,18,812,0
331522767.0,23,18,812,0
331491095.0,23,82,212,0
331530873.0,23,1,806,0
331542501.0,23,1,806,0
353006256.0,23,6,808,0
331530123.0,23,56,477,0
331497998.0,23,30,807,0
205410282.0,23,2,330,0
331564208.0,23,5,23,0
331564203.0,23,5,23,0
372584777.0,23,6,808,0
336431434.0,23,18,812,0
228445982.0,23,132,191,1
331560982.0,23,132,191,0
331536030.0,23,14,810,0
336466599.0,23,133,724,0
363348154.0,23,49,813,1
336765319.0,23,58,830,0
284845176.0,23,134,856,0
331530600.0,23,64,832,0
334014545.0,23,29,818,0
335730542.0,23,18,812,0
259298351.0,23,7,420,0
336423810.0,23,135,262,0
205395834.0,23,136,721,0
331565819.0,23,2,330,0
331565815.0,23,2,330,0
336447935.0,23,66,592,0
240578908.0,23,7,420,0
331504189.0,23,1,806,0
331536705.0,23,137,771,0
331499474.0,23,69,821,0
258478196.0,23,69,821,0
335762384.0,23,7,420,0
331512010.0,23,50,491,0
332312510.0,23,50,491,0
338200307.0,23,18,812,0
336457465.0,23,1,806,0
331556705.0,23,37,823,0
331500783.0,23,48,829,0
66898836.0,23,7,420,0
331496378.0,23,87,840,0
235298549.0,23,87,840,0
331513083.0,23,12,161,0
331537443.0,23,12,161,0
331491619.0,23,56,477,0
336465443.0,23,35,531,0
336000703.0,23,7,420,0
331507324.0,23,1,806,0
284883148.0,23,10,449,0
331567233.0,23,82,212,0
336431449.0,23,0,805,0
331500906.0,23,50,491,0
257230229.0,23,50,491,0
212532698.0,23,7,420,0
331516787.0,23,72,625,0
331492090.0,23,64,832,0
331512288.0,23,138,802,0
336596761.0,23,58,830,0
123344358.0,23,58,830,0
331500895.0,23,50,491,0
331518794.0,23,14,810,0
69147720.0,23,2,330,0
304069313.0,23,29,818,0
338156960.0,23,139,857,0
331517194.0,23,2,330,0
331565737.0,23,102,836,0
309163056.0,23,102,836,0
331500801.0,23,14,810,0
297096686.0,23,29,818,0
336472337.0,23,122,601,0
331498610.0,23,25,815,0
336712245.0,23,25,815,0
300820410.0,23,53,826,0
335427001.0,23,10,449,0
332767693.0,23,10,449,0
331500904.0,23,50,491,0
251184263.0,23,6,808,0
331556195.0,23,140,103,1
379280774.0,23,140,103,1
331492810.0,23,5,23,0
331500751.0,23,14,810,0
331565160.0,23,17,811,0
331521990.0,23,141,765,0
331556658.0,23,12,161,0
336730782.0,23,83,831,0
331567155.0,23,82,212,0
336460412.0,23,142,768,0
331496380.0,23,76,819,0
331512042.0,23,76,819,0
331563872.0,23,42,825,0
337217088.0,23,42,825,0
336490298.0,23,83,831,0
331551414.0,23,35,531,0
224312745.0,23,35,531,0
363345585.0,23,90,841,0
331530845.0,23,18,812,0
336773032.0,23,86,588,0
334396010.0,23,143,361,0
337089660.0,23,143,361,0
336428589.0,23,83,831,0
331566422.0,23,102,836,0
176127022.0,23,12,161,0
336540594.0,23,144,800,1
339662627.0,23,145,376,1
363343459.0,23,22,809,0
331507891.0,23,42,825,1
336714563.0,23,42,825,1
346225848.0,23,58,830,0
131186096.0,23,58,830,0
333312190.0,23,58,830,0
363354028.0,23,29,818,0
363345043.0,23,35,531,0
336500376.0,23,35,531,0
331501576.0,23,79,837,1
336465447.0,23,83,831,0
336465446.0,23,83,831,0
331515151.0,23,146,858,0
331566230.0,23,49,813,0
331567208.0,23,82,212,0
337716050.0,23,7,420,0
331563856.0,23,49,813,0
336529330.0,23,49,813,0
55551031.0,23,1,806,0
331501980.0,23,2,330,0
331558868.0,23,2,330,0
331529916.0,23,147,662,0
336797309.0,23,22,809,0
335001564.0,23,1,806,0
331529628.0,23,2,330,0
331556362.0,23,53,826,0
331575510.0,23,53,826,0
331521543.0,23,50,491,0
331526702.0,23,50,491,0
331500271.0,23,148,859,1
331568374.0,23,148,859,1
280094724.0,23,82,212,0
331546536.0,23,82,212,0
331521541.0,23,35,531,0
331556326.0,23,35,531,0
331552405.0,23,149,775,0
331499472.0,23,48,829,0
331566081.0,23,2,330,0
333633535.0,23,2,330,0
331536729.0,23,5,23,0
312749918.0,23,5,23,0
331556341.0,23,22,809,0
336423814.0,23,41,25,0
310316979.0,23,29,818,0
336482616.0,23,29,818,0
336465448.0,23,83,831,0
331500888.0,23,76,819,0
331542040.0,23,76,819,0
354646888.0,23,6,808,0
301531901.0,23,50,491,0
363436644.0,23,50,491,0
331518596.0,23,150,254,0
331500875.0,23,35,531,0
107369003.0,23,48,829,0
331564650.0,23,49,813,0
331556354.0,23,76,819,0
331556214.0,23,83,831,0
